YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2008_Re-election,Presidential First Round,Assin South,Central,,,"32,941",,"18,735",,,"14,206",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Awutu-Senya,Central,,,"64,105",,"29,561",,,"34,544",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Cape Coast,Central,,,"71,438",,"31,521",,,"39,917",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Effutu,Central,,,"27,026",,"12,236",,,"14,790",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ekumfi,Central,,,"17,563",,"4,716",,,"12,847",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Gomoa East,Central,,,"35,669",,"14,451",,,"21,218",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Gomoa West,Central,,,"33,972",,"13,685",,,"20,287",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Hemang Lower Denkyira,Central,,,"19,094",,"10,177",,,"8,917",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Keea,Central,,,"46,745",,"18,105",,,"28,640",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Mfantseman East,Central,,,"17,563",,"4,716",,,"12,847",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Mfantseman West,Central,,,"48,976",,"28,345",,,"20,631",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Twifo/Ati Morkwaa,Central,,,"28,333",,"11,285",,,"17,048",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Upper Denkyira East,Central,,,"30,336",,"19,172",,,"11,164",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Upper Denkyira West,Central,,,"18,025",,"10,890",,,"7,135",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Abetifi,Eastern,,,"25,505",,"17,585",,,"7,920",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Abirem,Eastern,,,"22,815",,"14,751",,,"8,064",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Aburi/Nsawam,Eastern,,,"55,865",,"31,045",,,"24,820",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Afram Plains North,Eastern,,,"22,602",,"3,748",,,"18,854",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Afram Plains South,Eastern,,,"19,675",,"5,641",,,"14,034",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Akim Abuakwa North,Eastern,,,"25,916",,"16,277",,,"9,639",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Akim Abuakwa South,Eastern,,,"36,148",,"29,157",,,"6,991",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Akim Oda,Eastern,,,"50,241",,"33,017",,,"17,224",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Akim Swedru,Eastern,,,"31,562",,"21,299",,,"10,263",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Akropong,Eastern,,,"35,072",,"22,883",,,"12,189",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Akwatia,Eastern,,,"35,568",,"19,398",,,"16,170",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Asuogyaman,Eastern,,,"33,944",,"15,302",,,"18,642",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Atiwa,Eastern,,,"37,589",,"29,748",,,"7,841",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ayensuono,Eastern,,,"29,969",,"16,560",,,"13,409",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Fanteakwa,Eastern,,,"36,638",,"21,726",,,"14,912",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Kade,Eastern,,,"41,937",,"28,802",,,"13,135",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Lower Manya,Eastern,,,"33,690",,"10,375",,,"23,315",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Lower West Akim,Eastern,,,"37,558",,"21,784",,,"15,774",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Mpraeso,Eastern,,,"26,700",,"18,068",,,"8,632",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,New Juaben North,Eastern,,,"24,995",,"17,399",,,"7,596",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,New Juaben South,Eastern,,,"55,799",,"32,751",,,"23,048",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Nkawkaw,Eastern,,,"44,180",,"29,685",,,"14,495",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ofoase/Ayirebi,Eastern,,,"28,497",,"18,077",,,"10,420",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Okere,Eastern,,,"19,474",,"12,053",,,"7,421",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Suhum,Eastern,,,"39,042",,"21,736",,,"17,306",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Upper Manya,Eastern,,,"24,552",,"8,386",,,"16,166",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Upper West Akim,Eastern,,,"28,016",,"11,885",,,"16,131",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Yilo Krobo,Eastern,,,"35,204",,"10,337",,,"24,867",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ablekuma Central,Greater Accra,,,"89,661",,"42,036",,,"47,625",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ablekuma North,Greater Accra,,,"83,653",,"49,842",,,"33,811",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ablekuma South,Greater Accra,,,"115,522",,"55,337",,,"60,185",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Abokobi-Madina,Greater Accra,,,"64,154",,"27,526",,,"36,628",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ada,Greater Accra,,,"21,129",,"3,428",,,17701,,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Adenta,Greater Accra,,,"40,352",,"17,914",,,"22,438",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ashaiman,Greater Accra,,,"91,272",,"31,753",,,"59,519",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ayawaso Central,Greater Accra,,,"66,510",,"33,231",,,"33,279",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ayawaso East,Greater Accra,,,"80,575",,"28,634",,,"51,941",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ayawaso West-Wuogon,Greater Accra,,,"52,650",,"25,535",,,"27,115",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Dade Kotopon,Greater Accra,,,"80,146",,"32,972",,,"47,174",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Domeabra-Obom,Greater Accra,,,"15,761",,"1,892",,,"13,869",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Dome-Kwabenya,Greater Accra,,,"64,500",,"38,619",,,"25,881",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Klottey Korle,Greater Accra,,,"62,463",,"29,233",,,"33,230",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Kpone-Katamansu,Greater Accra,,,"34,396",,"11,182",,,"23,214",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Krowor,Greater Accra,,,"54,036",,"24,115",,,"29,921",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ledzokuku,Greater Accra,,,"76,336",,"31,684",,,"44,652",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ningo-Prampram,Greater Accra,,,"26,331",,"4,343",,,"21,988",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Odododiodoo,Greater Accra,,,"63,403",,"25,989",,,"37,414",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Okaikoi North,Greater Accra,,,"94,355",,"48,030",,,"46,325",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Okaikoi South,Greater Accra,,,"67,935",,"37,679",,,"30,256",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Sege,Greater Accra,,,"18,756",,"3,585",,,"15,171",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Shai Osudoku,Greater Accra,,,"22,479",,"5,536",,,"16,943",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Tema East,Greater Accra,,,"84,957",,"45,285",,,"39,672",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Tema West,Greater Accra,,,"74,597",,"39,836",,,"34,761",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Trobu-Amasaman,Greater Accra,,,"76,349",,"35,175",,,"41,174",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Weija,Greater Accra,,,"126,862",,"66,150",,,"60,712",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Bimbila,Northern,,,"40,435",,"24,102",,,"16,333",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Bole,Northern,,,"17,941",,"12,962",,,"4,979",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Bunkpurugu,Northern,,,"32,187",,"7,724",,,"24,463",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Chereponi,Northern,,,"16,925",,"9,647",,,"7,278",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Damongo/Daboya,Northern,,,"25,666",,"10,647",,,"15,019",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Gusheiegu,Northern,,,"29,460",,"13,852",,,"15,608",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Karaga,Northern,,,"23,345",,"8,952",,,"14,393",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Kpandai,Northern,,,"27,874",,"10,893",,,"16,981",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Kumbungu,Northern,,,"29,178",,"5,394",,,"23,784",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Mion,Northern,,,"29,538",,"12,586",,,"16,952",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Nalerigu-Gambaga,Northern,,,"34,122",,"11,479",,,"22,643",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Nanton,Northern,,,"15,387",,"7,337",,,"8,050",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Saboba,Northern,,,"20,380",,"8,942",,,"11,438",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
